LP	source	translation	reference	HUMAN_score	sentBLEU
fi-en	Luulin joutuvani pyörätuoliin 18 vuoden ikään mennessä ja kuolevani ennen kuin täyttäisin 25, ja siinä välissä menettäisin hiljalleen koko toimintakykyni.	I thought that in making 18 years confined to a wheelchair by age and die before they turn 25, and in between lost slowly my function as a whole.	I thought I'd be in a wheelchair at 18 and dead by the time I was 25 and in between gradually lose all my ability.	-0.328295623182602	0.11857
fi-en	Improvisointi ei ollut enää muodissa.	Improvisation was no longer in fashion.	Improvisation had fallen out of fashion.	1.01136395327334	0.244462
fi-en	Ranskan tiedusteluviranomaiset olivat seuranneet miehen toimia jo aiemmin.	French intelligence authorities had followed the man's action earlier. 	The French authorities had been following the man’s action already previously.	0.52578978014445	0.17688
fi-en	Croze voitti Cannesin elokuvajuhlien parhaan naispääosan palkinnon roolistaan elokuvassa Barbaarien invaasio vuonna 2003.	At the Cannes Film Festival will Croze won best actress award for his role in the film the barbarian invasions in 2003.	Croze won the award for Best Actress at the 2003 Cannes Film Festival for her role in the film “The Barbarian Invasion”.	0.0989738409885705	0.254816
fi-en	Myös palkankorotuksista on määrä keskustella väliaikaisen oikeusministerin Hristo Ivanovin kanssa.	Salary increases are also due to discuss the interim Justice Minister Hristo Ivanov.	Higher salaries are also among a list of requests due to be discussed with interim Justice Minister Hristo Ivanov.	-0.0477013410658658	0.272562
fi-en	Esme vetosi edelleen oikeuteensa olla vastaamatta henkilökohtaisiin kysymyksiin.	Still Esme appealed to the right to be to respond to the personal question.	Again Esme protested her right to privacy and silence.	-0.432841846641212	0.125008
fi-en	Henry on joutunut käymään läpi kipeitä lapsuusmuistoja.	The reduction has had to go through the painful childhood memories. 	But Henry has had to work through some difficult memories of childhood.	-0.395616734910658	0.204689
fi-en	Kevern oli pahoillaan Ailinnin puolesta, sekä omien, tarpeettoman julmien sanojensa vuoksi että sen pelon vuoksi, joka näkyi tämän silmissä sillä hetkellä, kun Ailinn päätti asettua häntä vastaan.	Kevern was in favour of regrets ailinnin, both for the sake of their own, unnecessarily cruel words, and that it because of the fear, which was in the eyes of this moment, when Ailinn decided to stand against him.	He felt sorry for her, both on account of the unnecessary unkindness of his words and the fear that showed in her eyes in the moment of her standing up to him.	-0.505243735032402	0.0683963
fi-en	Mutta miten käy Puolassa?	But what happens in Poland?	But what will happen in Poland?	0.762412139323298	0.369903
fi-en	"Mutta kaikkeen pitää sopeutua"", Viitala sanoi 1-2-tappioon päättyneen kamppailun jälkeen."	But everything must be adapted, 'viitala said one or two - after the defeat struggle which ended.	But you have to adapt yourself to everything,” Viitala said after the 1-2 defeat.	-0.228859457375168	0.108023
fi-en	Tämä on siis hänen uusi jälleensyntymisensä?	This is his new renaissance?	So this is his new incarnation?	0.452903071981304	0.416024
fi-en	Kiinan valtion mediassa on myös esitetty tarinoita, joiden mukaan Hongkongin demokratia-aktivistit ovat vallankumousta lietsovien läntisten valtojen kätyreitä”.	The Chinese government has also been story in the media, according to which the Hong Kong Pro - democracy activists have revolution and the henchmen of Western power '.	China's state-run media also has run stories in recent days painting Hong Kong's democracy activists as agents of subversion directed by Western powers.	0.0602020150750974	0.0723282
fi-en	HTA:n raportin mukaan vuodet 1997–2005 olivat puutarha-alan jälleenmyynnin kukoistuskautta, koska asuntojen omistaminen ja varallisuus lisääntyivät 80-luvun lopusta 90-luvun puoleenväliin.	According to the TA report, the years of 1997, 2005, were the flourishing of the market in the garden, because the use of housing and wealth was increased from the end of the 80 century to the 90.	"The HTA report identified the period between 1997 and 2005 as the garden retail sector's 'golden age"" as a result of increased home ownership and economic prosperity from the late 1980s to mid-1990s."	-0.179725286444439	0.0549516
fi-en	Ja heitä on paljon.	And there are many of them.	And there are lots of them.	0.998752157177155	0.488923
fi-en	Vaikka Kevern ei ollut 10 vuoden ikään mennessä kuullut Sammy Davis Junioria, jazz-musiikki oli tullut hänelle tutuksi hänen isänsä puolisalaisen CD-kokoelman kautta.	Although Keverne was not before the age of 10 years, heard Sammy Davis Jr., jazz music had become familiar to him through his father's half-secret CD collection.	Though he reached the age of 10 without having heard of Sammy Davis Junior, Kevern knew of jazz from his father's semi-secret collection of old CDs.	0.131018762362376	0.168486
fi-en	Elokuvaohjaaja Lars von Trier aikoo palata tv-sarjojen tekijäksi.	Film director Lars von Trier intends to return to TV series factor.	Film director Lars von Trier is going to go back to making TV series.	0.780599241008566	0.356522
fi-en	Joskus näitä kirjoja vuokrataan, jolloin maksetaan e-kirjan käyttöoikeudesta sen haltijalle, esimerkiksi Amazon.com-, Chegg- tai Barnes & Noble Inc -kirjakaupoille.	Sometimes, these books rent, which are paid for e-book access to its holder, for example, Amazon.com-, Chegg- or Barnes & Noble Inc -kirjakaupoille.	Sometimes those books are essentially rented by providing the electronic license for a specific period from distributors such as Amazon.com, Chegg and Barnes & Noble Inc .	-0.316762088813058	0.139204
fi-en	Pahiten on takunnut kodin ja vapaa-ajan tuotteiden myynti, jonka liikevaihto laski vuoden takaisesta yli seitsemän prosenttia.	The worst is cumbersome home and leisure products sales fell from a year ago, with a turnover of more than seven percent.	The sales of the home and leisure time products has been trouble-filled the most, and its turnover fell over seven percent from last year.	0.053583925137121	0.12388
fi-en	Sama valtava, hyinen meri, joka aaltoili heitä vastaan.	The same as a massive, icy sea wave against them.	The same vast and icy ocean crashed in on them both.	-0.19339602675516	0.16131
fi-en	Onneksi paikalle sattui kaksi vaeltajaa, jotka olivat valmiita auttamaan: tamperelainen Antti Soini ja hänen isänsä Tuomo.	Fortunately, there were two observers vaeltajaa, which were ready to help: Antti tamperelainen Tuomo Soini and his father.	Luckily, two trekkers happened to walk by, and they were ready to help: Antti Soini and his father Tuomo from Tampere.	-0.5018936362372	0.282562
fi-en	Bilbaossakin on toimittajia, sukulaisia ja valmentajia, mutta siellä on myös faneja.	In Bilbao, journalists, relatives and coaches, but there are also fans.	In Bilbao, there are journalists, relatives and coaches, but there are fans also.	0.563410965032215	0.558967
fi-en	Hymyile naapurillesi, arvosta kumppaniasi, kuuntele balladeja, käy musikaaleissa, käytä puhelintasi, keskustele, selitä, kuuntele, ole samaa mieltä, pyydä anteeksi.	To smile on our neighbours, values partners, in listening to balladi is musikaali, use the telephone, we are discussing, explain, to listen, not agree, are not apologising.	Smile at your neighbour, cherish your spouse, listen to ballads, go to musicals, use your telephone, converse, explain, listen, agree, apologise.	-0.260855219290769	0.0635205
fi-en	Tilaisuus alkaa Sebastian Rejmanin juontamalla Nelonen Median eri kanavien syksyn ohjelmistojen esittelyllä.	The opportunity to start by Sebastian Rejman juontama Nelonen media presentation software in the autumn of different channels.	The event will start with the presentation of the programming of different channels of Nelonen Media, hosted by Sebastian Rejman.	-0.401041053874044	0.119916
fi-en	Esme Nussbaum katsoi ympärilleen Rabinowitzin puhuessa.	Esme Nussbaum looked around Rabinowitz talking.	Esme Nussbaum looked around her while Rabinowitz spoke.	0.260820810251225	0.461058
fi-en	Lauantaina Hollande pyysi sosialisteja toimimaan yhteistuumin hallituksen kanssa.	On Saturday, Holland has called for the Socialists to act in concert with the government.	"On Saturday, Mr Hollande had implored his fellow Socialists to remain ""united"" with the government."	0.188433313456168	0.206872
fi-en	On hienoa, että nykyään voi menestyä myös muilla kuvilla, kunhan on ideaa ja visuaalista vääntöä.	It is great that today can also be successful in other pictures, as long as is the idea and visual of torque.	It is great that nowadays you can succeed also with other photos, as long as you have some idea and visual twist in them.	0.0372756174490529	0.250302
fi-en	Maanantain vastaisena yönä Soinit olivat jo kotimatkalla.	Monday night, Soini, were already on their way home.	The night between Sunday and Monday the Soinis were already on their way home.	-0.205110244795153	0.37904
fi-en	Tampereen ja Jyväskylän puolivälissä sijaitsevassa Mänttä-Vilppulassa on noin 11 000 asukasta.	In the middle of the Tampere and the Jyväskylän Mänttä-Vilppulassa is approximately 11 000 inhabitants.	There are approximately 11,000 inhabitants in Mänttä-Vilppula, which is located half way between Tampere and Jyväskylä.	-0.321715658026678	0.115074
fi-en	Kukaan ei nauti porkkanoiden syömisestä.	No one enjoy eating carrots.	Nobody likes eating carrots.	0.95523966131843	0.359304
fi-en	”Sinulla on valitettava taipumus dramatisoida”, hänen ohjaajansa kommentoi luettuaan koko raportin.	"""You have an unfortunate tendency to over-dramatize"", his mentor, had no comment when he read the report as a whole."	"""You have an unfortunate tendency to overwrite,"" her supervisor said when he had read the whole report."	0.155175849432351	0.340022
fi-en	Tässä on urheilusosiologeille selittämistä.	This is sports sociologist explaining.	The sports sociologists will have hard time explaining this.	-1.19972921535451	0.122672
fi-en	Henryn isä työskenteli tehtaassa ja kuoli Henryn ollessa 19-vuotias. Pojan ja isän suhde oli etäinen.	The father Henryn Henryn, worked in a factory, and died when he was 19 years old. The boy and the father of a relationship was remote.	His father, who died when Henry was 19, worked in a factory and their relationship was limited.	0.0767412843341163	0.12413
fi-en	Hän on kansainvälisestikin tunnettu kapellimestari ja sai Pro Finlandia -mitalin vuonna 2011.	He is internationally known as a conductor and received the Pro Finlandia Medal in 2011.	She is an internationally known conductor, and received the Pro Finlandia Medal in 2011.	-0.0612236381609492	0.567672
fi-en	Lopez siirtyi Milaniin täksi kaudeksi Real Madridista.	Lopez was transferred to leg this season for Real Madrid.	Lopez moved to Milan from Real Madrid for this season.	-0.23637703175284	0.165904
fi-en	Vaikka kiinteistönvälitys on poistanut kuvan verkkosivuiltaan, se näkyy silti mainoksissa.	Although property mediation has deleted the picture on its website, it is still reflected in advertising.	Although the agency has removed the image from its website, it still appears in publicity material.	0.337641733105892	0.175348
fi-en	Projekti on jo nyt vuosia myöhässä.	Project is already years behind schedule.	The project is already years late now.	1.06471972801453	0.348017
fi-en	Vuosittaiset ennen veroja lasketut voitot nousivat 40 prosentilla vuoden takaiseen ollen näin 380 miljoonaa puntaa ja liikevaihto kasvoi 18 prosentilla 1,6 miljardiin puntaan.	Annual pre-tax profits rose by 40%, calculated to have the case years ago of 380 million pounds and turnover increased by 18% to 1.6 billion pounds.	Annual pre-tax profits rose 40 per cent year on year to £380m, on revenues up 18 per cent to £1.6bn.	0.27501456204278	0.141321
fi-en	Sivonen arvioi, että koko vuoden kävijämäärä tulee Serlachius-museoissa tänä vuonna lähentelemään sataatuhatta.	Sivonen, estimates that the whole of the year kävijämäärä lähentelemään Serlachius-museoissa, this year there will be 100,000.	Sivonen estimates that the total amount of visitors in the Serlachius Museums will be close to one hundred thousand this year.	-0.4608314296834	0.13985
fi-en	Seuraavan kerran päätöksentekoa voi seurata suorana 13.10.2014.	For the next time, it will be possible to follow the decision on 13 and 13 2014.	Next time the decision making can be watched live on October 13th 2014.	0.239326934530069	0.113061
fi-en	Berkeleyn yksityisten, kohtuuhintaisten ja opiskelijarakennusten keskimyyntihinnat nousivat noin viidenneksellä edellisvuonna, saavuttaen 423 000 punnan hinnannousun huhtikuun loppuun mennessä.	Berkeley private, affordable and opiskelijarakennusten average sales rose by about a fifth of the previous year, reaching £423 000 price increase by the end of April.	Average selling prices on Berkeley's private, affordable and student schemes have risen by about a fifth in the past year, reaching £423,000 at the end of April.	-0.10802067331716	0.27228
fi-en	Kokeeseen osallistui yksi urosgekko ja neljä naarasta.	The test was part of one of the male gekko and the four plans.	One male gecko and four female geckos participated in the experiment.	-0.932957726771895	0.111149
fi-en	Videosta on tullut Facebookissa hyvin suosittu ja sitä on sekä tykätty että jaettu Facebookissa yli 10 000 kertaa.	The video has become a very popular on Facebook and liked on Facebook as well as that distributed more than 10,000 times.	The video has become very popular on Facebook and it has been liked and shared in Facebook over 10,000 times.	0.836664465667183	0.345379
fi-en	Opiskelijat päätyvät yhä useammin käyttämään verkkokauppoja ja Schroederin idean kaltaisia luovia lähestymistapoja.	The students are increasingly deciding to use creative approaches such as online shops and Schroeder.	Online outlets and creative approaches like Schroeder's are increasingly the go-to choices for students.	0.669191915586665	0.142478
fi-en	Vampulan parasta osaa oli taitava venäläispassari sekä libero Hillaelina Hämäläinen, jota WoVo kiersi mahdollisimman paljon.	The best part was good Vampulan venäläispassari as well as libero Hillaelina Hämäläinen, WoVo orbited by as much as possible.	The best of Vampula consisted of the skillful Russian setter and the libero Hillaelina Hämäläinen, who WoVo tried to avoid as much as possible.	-0.534311642634679	0.209516
fi-en	Muita sijoituksia ei kilpailussa julkaistu.	Other investments are not published in the competition.	Other positions weren’t published in the contest.	-0.195515550277718	0.315598
fi-en	Mikkelsen kertoi julkisessa Facebook-päivityksessä, että hänen kanssaan torstaina vuorilla ollut Cita-koira satutti tassunsa.	It was told by the public Facebook on a daily basis that the dog of the mountains on Thursday, the mountains, was hurt.	Ms Mikkelsen told in a public Facebook status update that her dog Cita, who was with her in the mountains on Thursday, hurt its paw.	-0.159410623883785	0.177691
fi-en	Perry on sanonut olevansa syytön ja kutsunut syytöksiä poliittiseksi juoneksi.	Perry nut told nut his innocence and called the accusations a political plot.	Perry has pleaded not guilty and called the charges a political ploy.	-0.21549131868009	0.219728
fi-en	Syyttäjän mukaan mies oli mennyt avopuolisonsa ja toisen miehen kanssa asuntoon ja ampunut haulikolla huumeiden viejäksi epäilemänsä asunnon haltijan, 34-vuotiaan kajaanilaisnaisen.	According to the prosecutor, the man had gone with his partner and another man to housing and the few of the holder, 34 kittiwake kittiwake.	According to the prosecutor, the man had gone to the apartment with his live-in partner and another man, and shot with a shotgun the 34-year-old woman from Kajaani, who was the tenant of the apartment and whom he suspected of taking the drugs.	-0.956388812115528	0.203418
fi-en	Luulen, että kärsit jostain huomattavasti vähemmän vaarallisesta sairaudesta.	I think that something much less dangerous disease.	I think you have something a lot less life threatening.	0.0971871394695601	0.186759
fi-en	Gallupeissa itsenäisyyden kannattajat ovat olleet tappiolla.	According to many independence supporters have been at a loss.	In the polls, the independence supporters have been on the losing side.	0.174522752007863	0.287247
fi-en	”Eivät ne ole oikeasti loukkaavia”, Kevern sanoi.	"""They are not really offensive"", said Kevern."	"""They're not really insulting,"" Kevern said."	0.997148045926128	0.244462
fi-en	Kiinan parlamentti päätti sunnuntaina, että Hongkongin äänestäjät eivät saa valita ehdokkaita vuoden 2017 vaaleihin kasvavasta, demokraattista uudistusta vaativasta rauhattomuudesta huolimatta.	China's parliament decided on Sunday that Hong Kong's voters are not allowed to choose the candidates for the 2017 election year growing, demanding democratic reform, despite the unrest.	China's parliament decided Sunday against letting Hong Kong voters nominate candidates for the 2017 election, despite growing agitation for democratic reform.	0.246733844821751	0.181896
fi-en	Sunnuntaisin ilmestyvän Journal du Dimanche -lehden mielipidemittauksen mukaan 76 prosenttia ranskalaisista uskoo, että sosialistipuolue saattaa hajota useisiin keskenään kilpaileviin ryhmiin ennen Hollanden kauden päättymistä vuonna 2017.	On Sundays, to appear in the Journal du Dimanche newspaper opinion poll shows that 76 percent of French people believe that the Socialist Party could divide into several competing groups prior to the expiry of the period of Hollande in 2017.	A poll in Sunday's Journal du Dimanche found 76 per cent of French believe the Socialist Party risks breaking up into several rival factions before the end of Mr Hollande's presidential term in 2017.	0.291654331690786	0.114144
fi-en	Siitä huolimatta Henryn lapsuudesta puuttui vanhempien tarjoama läheisyys.	Henry, from childhood was lacking, despite the proximity of the parents.	None the less, Henry emerged from a childhood stripped of parental affection.	-0.0275242518869055	0.130785
fi-en	Turkin presidentti Recep Tayyip Erdogan (joka toimi kyseisenä aikana pääministerinä) sanoi poliisien toimien olevan osa islamistijohtaja Fethullah Gullenin häntä ja muita vallassa olevia vastaan suunniteltua toimintaa.	Turkish President Recep Tayyip Erdogan (who acted as Prime Minister at the time), said the police action is part of the Fethullah islamistijohtaja Gullenin against him and others in power ahead of the planned operation.	Turkish President Recep Tayyip Erdogan (who was Prime Minister back then) described their actions as part of activity conducted by Islamist cleric Fethullah Gullen against him and others in power.	-0.063848491195908	0.292639
fi-en	Nyt voi sanoa, että Dettmann oli kaukaa viisas, vaikka kaikki ei sujunutkaan käsikirjoituksen mukaan.	Now it can be said that it was wise and far away Dettmann, although not all nut has not gone according to the script.	Now it can be said that Dettmann was forethoughtful, even if everything didn’t go by the script.	-0.375050825394136	0.260589
fi-en	Sunnuntaisin ilmestyvän Journal du Dimanche -lehden mielipidemittauksen mukaan 76 prosenttia ranskalaisista uskoo, että sosialistipuolue saattaa hajota useisiin keskenään kilpaileviin ryhmiin ennen Hollanden kauden päättymistä vuonna 2017.	The Sunday newspaper, the journalists of the newspaper 'du' according to the poll, 76% of French people believe that the Socialist Party may split into several rival groups before a land forgotten by the end of 2017. 	A poll in Sunday's Journal du Dimanche found 76 per cent of French believe the Socialist Party risks breaking up into several rival factions before the end of Mr Hollande's presidential term in 2017.	0.104578722517388	0.128298
fi-en	Uuden lausekkeen mukaan vain ehdokkaat, jotka ”rakastavat maata ja rakastavat Hongkongia”, hyväksytään.	According to the new clause, only candidate countries who'love and love Hong kong', will be adopted.	"And, according to a new clause, only candidates who ""love the country, and love Hong Kong"" would be allowed."	-0.220079787956743	0.18767
fi-en	Vuosittaiset ennen veroja lasketut voitot nousivat 40 prosentilla vuoden takaiseen ollen näin 380 miljoonaa puntaa ja liikevaihto kasvoi 18 prosentilla 1,6 miljardiin puntaan.	The annual before tax profits rose 40% a year ago, the case of 380 million pounds and turnover increased by 18% to £1.6 billion.	Annual pre-tax profits rose 40 per cent year on year to £380m, on revenues up 18 per cent to £1.6bn.	0.233303779059416	0.0757573
fi-en	Norwegian Cruise ja Prestige Cruises -yhtiöiden edustajat eivät vastanneet kommenttipyyntöihin ja Apollon edustaja kieltäytyi kommentoimasta.	Norwegian Cruise and Prestige Cruises companies' representatives did not respond to requests for comment, and Apollo's representative declined to comment.	Norwegian Cruise and Prestige Cruises representatives did not respond to requests for comment, while an Apollo spokesman declined to comment.	1.08852061600749	0.61794
fi-en	Suomalaiset palloilufanit ovat valloittaneet Eurooppaa kovalla tahdilla viime päivinä.	Finns ball fans have captured the European hard pace in recent days. 	The Finnish ball game fans have been conquering Europe with a fast pace in the last days.	-0.194236809488199	0.127487
fi-en	Nälkäpeli-tähden edustaja vahvisti, että kuvat ovat aitoja ja tuomitsi hakkerin ”röyhkeästä yksityisyyden loukkaamisesta”.	Hunger game - the representative confirmed that the pictures are authentic and sentenced the hacker 'arrogant' invasion of privacy. 	"A representative for the star of ""The Hunger Games"" confirmed the photos of Lawrence were real and blasted the hacker for ""a flagrant violation of privacy."""	0.193254611493241	0.0792279
fi-en	Tutustu vuokraavan yrityksen sääntöihin, kuten muistiinpanoista, korostuskynän käytöstä ja kulumisesta seuraaviin maksuihin.	Read the preponderance of company rules, such as notes, pronounced Saladasky to use and the passage of the following charges.	Know the rules of the store you rent from, including any penalties you could be assessed for taking notes, highlighting, or wear and tear.	-0.581959886801577	0.078274
fi-en	Kuten Itkonen sanoo, molemmat lajit ovat onnistuneet tuotteistamaan huippu-urheilunsa, jossa pyhä kolminaisuus toimii: urheilu-media-sponsorit.	Both species like Itkon says, they have managed to produce top-class sport where the sacred triad works: The sports media - sponsors.	As Mr Itkonen says, both sports have succeeded in productising their own high-level sport, where the holy trinity works: sport-media-sponsors.	-0.179815471034332	0.0900911
fi-en	Kevern oli istunut käsi kädessä Ailinnin kanssa rikkinäisillä terassituolilla pitkän heinän keskellä, nauttien yllättävän lämpimästä keväisestä iltapäivästä, molemmat kuunnellen hajamielisesti vastaanotinta, jonka kautta koko maa kuuli tyynnyttävää musiikkia ja rauhoittavia uutisia, kun Ailinnin ristityt, auringon ruskettamat jalat toivat Kevernin mieleen laulun, jota oli laulanut kauan sitten unohdettu mustaihoinen esiintyjä ja jota hänen isänsä oli usein kuunnellut mökin sälekaihtimet alhaalla.	Kevern had sat hand in hand with ailinnin rikkinäisillä terassituoli long - in the middle of July, surprisingly, both of warm keväisestä afternoon enjoying listening hajamielisesti throughout the whole of the country, which I received a heard tyynnyttävää music and reassuring news, when ailinnin ristityt, the sun ruskettamat feet kevernin brought to mind the song, which was forgotten black laulanut long ago the performers and which his father was often have listened huts sälekaihdin low.	Kevern had been sitting holding hands with Ailinn on broken deckchairs in the long grass, enjoying an unexpectedly warm spring afternoon, the pair of them absent-mindedly plugged into the utility console that supplied the country with soothing music and calming news, when the sight of her crossed brown legs reminded him of an old song by a long-forgotten black entertainer his father had liked listening to with the cottage blinds down.	-0.936458629347478	0.0478929
fi-en	Ota siis useita kuvia.	Take a series of pictures.	So shoot multiples.	0.37282608273004	0.229575
fi-en	Päävalmentaja Henrik Dettmann nosti Möttölän kalkkiviivoilla lopputurnausjoukkueeseen.	Head coach Henrik Dettmann raised Möttölä lime viivoilla lopputurnaus team.	Under the wire, main coach Henrik Dettmann moved Möttölä up to the final tournament team.	-0.931588480906149	0.157488
fi-en	Jos päästit suustasi j:llä alkavan sanan, etkä muistanut nostaa kahta sormea suusi eteen, jouduit maksamaan pennin.	If the devil get to your mouth, and you remembered the beginning of the word j:llä to raise two fingers to the front of your mouth, you had to pay a penny.	Begin a word with a j without remembering to put two fingers across your mouth and it cost you a penny.	-0.57404453575665	0.0743436
fi-en	Lawlessin mukaan Australiassa alkanut kevät lisää myynnissä olevien asuntojen määrää tulevien kuukausien aikana, mikä on todellinen testi asuntomarkkinoille.	According to lawlessin in Australia started to spring more as the number of housing sales in the coming months, which is a real test for the housing market.	"Mr Lawless said that now spring has begun there would be a rise in listings of properties for sale over the coming few months, which would be a ""real test"" for the market."	0.101284119104117	0.080128
fi-en	Eivät sinun jalkasi varsinaisesti ole suuret.	That is not the way in which it is really great.	Your feet specifically, no.	-1.02746606616251	0.0957846
fi-en	Vankiloiden virkamiehet ovat jo kuukauden ajan protestoineet symbolisesti uusia työskentelyaikoja vastaan sanoen, että he haluavat palata vanhaan 24 tunnin työvuorojärjestelmään.	Prison officials are already months symbolically protested against the new working time, saying that they want to go back to the old 24 hour shift system.	For a month, officers have protested symbolically against the new working hours, demanding to return to the old 24 hour shifts.	0.590317689186417	0.277453
fi-en	Spek muistuttaa kodin paloturvallisuuden kertaamisesta.	Spek resembles a home fire safety stranding.	SPEK reminds about revising the fire safety at home.	-0.308722099751994	0.183707
fi-en	Valioliigaseura Hull sijoitti seuran ennätyssumman Uruguayn maajoukkuemiehen Abel Hernandezin hankintaan.	Hull Valioliiga Club, the club has invested a record amount of the national team of Uruguay 's Abel Hernandez.	Premier League club Hull invested a record sum in signing Abel Hernandez, a Uruguay’s national team player.	0.25071481080379	0.157745
fi-en	Kenia laatii rekisteriä virkamiehistä poistaakseen ”haamutyöntekijät”	"Kenya will register officials to eliminate 'ghost workers "" """	Kenya registers civil servants to target 'ghost workers'	0.436777610835535	0.149911
fi-en	Ruoka- ja puhtauspalvelun päällikkö Arja Vaarma toteaa Ylelle, että seinälle unohtunut lappu ei pidä paikkaansa ja se olisi pitänyt poistaa aikaa sitten.	Food and Arja Vaarma Head of the purity of the service points for YLE, the forgotten patch on the wall is not the case and it should have been removed long ago.	Anja Vaarma, the head of food and cleanliness services, tells Yle that the note which had been forgotten on the wall isn't valid and it should've been removed long time ago.	-0.260117988598663	0.128767
fi-en	Ridge tarjoaa Katielle tukea tämän käsitellessä Brooken ja Billin suhteen aiheuttamia traumoja.	Ridge offers to Katie, when Brooke's and Bill's support for this relationship traumas.	Ridge offers support to Kate while she’s handling the traumas caused by the relationship between Brooke and Bill.	-0.255564553210744	0.105763
fi-en	Lähes kymmenen vuotta siihen kului.	Almost ten years have passed.	It took almost ten years for that to happen.	0.108584861408712	0.161446
fi-en	Kiinteistönvälittäjä Connellsin mukaan kuvan sika on omistajan lemmikki.	Kiinteistönvälittäjä according to connellsin picture of the pigs on the owners of pets.	Estate agents Connells said the pig in the photo was the home owner's pet.	-0.782311522807395	0.097884
fi-en	Kun aloin kärsiä runsaasta ylipainosta ja diabetes-oireista, lääkärini käski minua tekemään täyskäännöksen.	When I started to suffer overweight and diabetes symptoms of, my doctor ordered me to do a U-turn.	So when I became very, very overweight and started getting diabetic symptoms, my doctor said, 'You've got to be radical.	0.00769628902149653	0.113409
fi-en	Lidl takoo hurjia lukuja Suomessa	Lidl forges a huge figures in Finland	Lidl making a mint in Finland	0.145136937326505	0.277762
fi-en	Paikallisista poliiseista ja auttajista koostunut etsintäpartio lähetettiin etsimään nuoria, ja kaksikko löydettiin noin kello 23 läheltä Bridal Veil -putouksia.	Local police and the providers of the search party was sent to look for young people, and the duo was found at about 23 near the British Dal veil - ripped off. 	A search party involving local police and rescue squad was sent out and the pair were found about 11pm near Bridal Veil Falls.	-0.353240611344352	0.08841
fi-en	Koira saatiin kannettua alas retkipatjan avulla.	Take a trip down the dog was on the mattress.	With the help of the camping mattress the dog was carried down.	-0.635412458914055	0.203114
fi-en	Karoliina Kyllönen oli peukalovammastaan huolimatta pelikykyinen ja muodosti Johanna Pekkarisen kanssa WoVon tulivoimaisimman yhdistelmän.	Karoliina Kyllönen was despite his thumb injury in a game and became WoVon Johanna Pekkarise, with the strongest combination.	Even though Karoliina Kyllänen had a thumb injury, she was capable of playing, and together with Johanna Pekkarinen she formed the most powerful combination of WoVo.	-0.16925242850606	0.0648905
fi-en	Hakkerilla uskotaan olevan 30 kuvaa Palmerista tämän edellisen poikaystävän Scott Speedmanin kanssa, joukossa myös kaksi otosta Palmerista yläosattomissa altaan reunalla.	Hackers are believed to be 30 picture Palmerista this last boyfriend of one of Scott's Speedmanin, including two of the upper Palmerista, after all, have the edge of a basin.	The hacker is believed to have 30 images of Palmer with ex-boyfriend Scott Speedman, including two frames where she is lounging topless in a pool.	-0.686845536547019	0.077327
fi-en	Se tarttui koko jengiin.	"It grabbed the whole gang. """	The whole team was contracted.	-0.717337401292817	0.220896
fi-en	Joskus näitä kirjoja vuokrataan, jolloin maksetaan e-kirjan käyttöoikeudesta sen haltijalle, esimerkiksi Amazon.com-, Chegg- tai Barnes & Noble Inc -kirjakaupoille.	Sometimes these books, which is rented out will be paid to the owner of the e-book, for example, Amazon.com, chegga - or Barnes & Noble Inc - bookstores.	Sometimes those books are essentially rented by providing the electronic license for a specific period from distributors such as Amazon.com, Chegg and Barnes & Noble Inc .	0.335145640259539	0.143245
fi-en	Arevan tiedotteen mukaan projektin viimeaikaiset viivästymiset ovat johtuneet pääosin siitä, että reaktorin automaatiojärjestelmille on haettu hyväksyntää.	Areva, according to a press release of the project's recent delays are mainly due to the fact that the reactor's automation systems submitted for approval.	In a statement, Areva says the latest delays in the project are mainly due to the fact that an acceptance for the reactor’s automation systems has been applied for.	0.246869545481675	0.269697
fi-en	Kasvisdieettiin koululounaalla kuuluvat kala- ja kanaruoat.	In a school lunch vegetable dieetti are fish and chicken kanaruoat.	At the school lunch, the vegetarian diet includes fish and chicken meals.	-0.545917425603565	0.204689
fi-en	Siitä ei tarvitse puhua enempää – tästä olemme yhtä mieltä.	I don't need to talk any more - and on this we agree.	No more needs to be said - on this we agree.	0.985447944987746	0.298995
fi-en	Turkin uutistoimistojen mukaan Turkin presidentti Recep Tayyip Erdogan vähätteli raportin merkitystä sanoen, että kaikki suuret valtiot ovat vakoilleet toisiaan.	Turkey's press agencies report that the Turkish President Recep Tayyip Erdogan played down the significance of the report, saying that all the major countries have spied on each other.	According to Turkish news wires, Turkish President Recep Tayyip Erdogan downplayed the importance of the report, saying that all major countries spied on each other.	0.914114478573471	0.41019
fi-en	Norsunluurannikon maajoukkuehyökkääjä siirtyy Herthaan ranskalaisesta Lillestä, ja siirtosummaksi on arvioitu noin 3 miljoonaa euroa.	The maajoukkuehyökkääjä moves herthaan French cote d'ivoire, and siirtosumma - it is estimated at around eur 3 million.	The striker from Ivory Coast’s national team will move to Hertha from French Lille, and the transfer sum has been estimated to be approximately 3 million euros.	-1.00851483062977	0.0543553
fi-en	Ehkä hänen isänsä oli tarkoittanut olla julma.	Perhaps his father was meant to be a cruel.	Maybe his father intended to be cruel.	0.372905144526534	0.244462
