0	'It won't happen overnight but a four-day working week is an aspiration that fits in with the party's approach to rebalancing the economy in favour of the worker as well as the party's overall industrial strategy.'	'It wo n't happen overnight but a four-day economy favour is an week that fits in with the party 's approach to rebalancing the worker in working of the aspiration as well as the party 's overall industrial strategy . '
1	'It won't happen overnight but a four-day working week is an aspiration that fits in with the party's approach to rebalancing the economy in favour of the worker as well as the party's overall industrial strategy.'	The party's approach to bring the economy back into balance in the interests of the workers, as well as the party's global industrial strategy, fit in with the new plan of the four-day week, even if it cannot be implemented immediately.
0	The Labour Party would not be the first to endorse such an idea, with the Green Party pledging a four-day working week during its 2017 general election campaign.	The Labour Party would not be the first to endorse such an election , with the Green Party pledging a four-day working idea during its 2017 general campaign week .
1	The Labour Party would not be the first to endorse such an idea, with the Green Party pledging a four-day working week during its 2017 general election campaign.	Since the Green Party campaigned for the four-day week in the 2017 parliamentary election campaign, the Labor Party would not be the first to pursue this plan.
0	The aspiration is currently not being endorsed by the Labour Party as a whole, however.	The whole is currently not being endorsed by the Labour Party as a aspiration , however .
1	The aspiration is currently not being endorsed by the Labour Party as a whole, however.	However, this plan is not fully supported by the Labor Party.
0	A Labour Party spokesman said: 'A four-day working week is not party policy and it is not being considered by the party.'	A Labour Party spokesman said : ' A four-day party working is not week policy and it is not being considered by the party . '
1	A Labour Party spokesman said: 'A four-day working week is not party policy and it is not being considered by the party.'	The party is not considering a four-day week because it does not conform to party policy, a Labor Party spokesman said.
0	Shadow Chancellor John McDonnell used last week's Labour conference to flesh out his vision for a socialist revolution in the economy.	Shadow Chancellor John McDonnell used last vision 's Labour conference to flesh out his week for a socialist economy in the revolution .
1	Shadow Chancellor John McDonnell used last week's Labour conference to flesh out his vision for a socialist revolution in the economy.	To illustrate his idea of the socialist economic revolution, John McDonnel, the shadow chancellor, used the Labor conference last week.
0	Mr McDonnell said he was determined to claw back power from 'faceless directors' and 'profiteers' at utility firms.	Mr McDonnell said he was determined to claw back utility from 'faceless directors ' and 'profiteers ' at power firms .
1	Mr McDonnell said he was determined to claw back power from 'faceless directors' and 'profiteers' at utility firms.	The indifferent directors and profiteers of utility companies should in any case be removed from power, says Mr. McDonnell.
0	The shadow chancellor's plans also mean current shareholders in water companies may not get back their entire stake as a Labour government could make 'deductions' on the grounds of perceived wrongdoing.	The wrongdoing water 's plans also mean current shareholders in shadow companies may not get back their entire stake as a Labour government could make 'deductions ' on the grounds of perceived chancellor .
1	The shadow chancellor's plans also mean current shareholders in water companies may not get back their entire stake as a Labour government could make 'deductions' on the grounds of perceived wrongdoing.	With the Labor government being able to take deductions through alleged wrongdoing, the Shadow Chancellor's plan is not certain that current owners of water company stakes will get all of it refunded.
0	He also confirmed plans to put workers on company boards and create Inclusive Ownership Funds to hand 10 per cent of private-sector firms' equity to employees, who stand to pocket annual dividends of up to £500.	He also confirmed plans to put workers on hand boards and create Inclusive Ownership Funds to cent 10 per equity of private-sector firms ' company to employees , who stand to pocket annual dividends of up to £500 .
1	He also confirmed plans to put workers on company boards and create Inclusive Ownership Funds to hand 10 per cent of private-sector firms' equity to employees, who stand to pocket annual dividends of up to £500.	The establishment of an Inclusive Ownership Fund, which spends 10 percent of the private company's equity to employees, which can save up to £ 500 in annual dividends, as well as the planning of the appointment of employees to the company's board of directors, were confirmed by him.
0	The FBI investigation into accusations against Judge Brett Kavanaugh has delayed a final vote on his nomination to the Supreme Court by at least a week, and raises the question of whether the bureau's findings could sway any Republican senators into pulling their support.	The FBI question into accusations against Judge Brett Kavanaugh has delayed a final bureau on his nomination to the Supreme Court by at least a vote , and raises the week of whether the investigation 's findings could sway any Republican senators into pulling their support .
1	The FBI investigation into accusations against Judge Brett Kavanaugh has delayed a final vote on his nomination to the Supreme Court by at least a week, and raises the question of whether the bureau's findings could sway any Republican senators into pulling their support.	Whether the results of the FBI investigation into Kavanaugh affect the support of the Republican senators at all and whether they could give up support is questionable, in any case, it is certain that a final vote on his nomination for the Supreme Court will be postponed for a week, if not even longer.
0	"In an interview airing Sunday, ""60 Minutes"" correspondent Scott Pelley asked Republicans Sens. John Kennedy and Lindsey Graham whether the FBI could unearth anything that would lead them to change their minds."	In an correspondent airing Sunday , `` 60 Minutes '' anything Scott Pelley asked Republicans Sens . John Kennedy and Lindsey Graham whether the FBI could unearth interview that would lead them to change their minds .
1	"In an interview airing Sunday, ""60 Minutes"" correspondent Scott Pelley asked Republicans Sens. John Kennedy and Lindsey Graham whether the FBI could unearth anything that would lead them to change their minds."	Scott Pelley and Republican Senators John Kennedy and Lindsey Graham were asked in a 60 Minutes interview broadcast on Sunday by a correspondent if their minds could change depending on what the FBI investigation revealed.
0	Graham's vote, however, appears set in stone.	Graham 's stone , however , appears set in vote .
1	Graham's vote, however, appears set in stone.	Still, it looks like Graham's voice will be unforgettable.
0	"""My mind's made up about Brett Kavanaugh and it would take a dynamite accusation,"" he said."	`` My accusation 's made up about Brett Kavanaugh and it would take a dynamite mind , '' he said .
1	"""My mind's made up about Brett Kavanaugh and it would take a dynamite accusation,"" he said."	He said it would take tremendous allegations as he made his decision on Brett Kavanaugh.
0	This Saturday New York will host the Global Citizen Festival, an annual music event which has a hugely impressive line-up of stars performing and an equally impressive mission; ending world poverty.	This Saturday New York will host the Global Citizen Festival , an annual poverty event which has a hugely impressive music of stars performing and an equally impressive line-up ; ending mission world .
1	This Saturday New York will host the Global Citizen Festival, an annual music event which has a hugely impressive line-up of stars performing and an equally impressive mission; ending world poverty.	The end of global poverty is the goal of the Global Citizen Festival that takes place on Sunday. The annual music event in New York has an extremely impressive line-up of artists.
0	Now in its seventh year, the Global Citizen Festival will see tens of thousands of people flock to Central Park's Great Lawn to not only enjoy acts such as Janet Jackson, Cardi B and Shawn Mendes, but also to raise awareness for the event's true goal of ending extreme poverty by 2030.	Now in its seventh event , the Global Citizen Festival will see tens of thousands of people flock to Central Park 's Great Lawn to not only enjoy acts such as Janet Jackson , Cardi B and Shawn Mendes , but also to raise awareness for the poverty 's true year of ending extreme goal by 2030 .
1	Now in its seventh year, the Global Citizen Festival will see tens of thousands of people flock to Central Park's Great Lawn to not only enjoy acts such as Janet Jackson, Cardi B and Shawn Mendes, but also to raise awareness for the event's true goal of ending extreme poverty by 2030.	Tens of thousands of people will flock to Central Park's Great Lawn to see artists like Janet Jackson, Cardi B and Shawn Mendes in the seventh year of the Global Citizen Festival, but also to end global poverty in 2030, because this is the real thing Goal of the event
0	The Global Citizen Festival, which stated in 2012, is an extension of the Global Poverty Project, an international advocacy group hoping to end poverty by increasing the number of people actively fighting against it.	The Global Citizen Festival , which stated in 2012 , is an poverty of the Global Poverty Project , an international advocacy group hoping to end number by increasing the extension of people actively fighting against it .
1	The Global Citizen Festival, which stated in 2012, is an extension of the Global Poverty Project, an international advocacy group hoping to end poverty by increasing the number of people actively fighting against it.	The Global Citizen Festival was created in 2012 through the Global Poverty Project, a worldwide interest group that has set itself the goal of fighting global poverty.
0	"In order to receive a free ticket for the event (unless you were willing to pay for a VIP ticket), concertgoers had to complete a series of tasks, or ""actions"" such volunteering, emailing a world leader, making a phone call or any other meaningful ways to help raise awareness of their goal of ending poverty."	In ticket to receive a free leader for the volunteering ( unless you were willing to pay for a VIP ticket ) , concertgoers had to complete a goal of tasks , or `` actions '' such call , emailing a awareness event , making a world poverty or any other meaningful ways to help raise order of their series of ending phone .
1	"In order to receive a free ticket for the event (unless you were willing to pay for a VIP ticket), concertgoers had to complete a series of tasks, or ""actions"" such volunteering, emailing a world leader, making a phone call or any other meaningful ways to help raise awareness of their goal of ending poverty."	If they were not willing to pay for a VIP ticket, concert goers had to perform various tasks, such as volunteering, making a phone call or otherwise contributing to the goal of fighting poverty, to draw attention, in return the visitors received a free ticket to the concert.
0	"Is the idea of rewarding people with a free concert a genuine way to persuade people to demand a call for action, or just another case of so-called ""clicktivism"" - people feeling like they are making a true difference by signing an online petition or sending a tweet?"	Is the difference of rewarding people with a free concert a genuine idea to persuade people to demand a call for case , or just another way of so-called `` clicktivism '' - people feeling like they are making a true action by signing an online petition or sending a tweet ?
1	"Is the idea of rewarding people with a free concert a genuine way to persuade people to demand a call for action, or just another case of so-called ""clicktivism"" - people feeling like they are making a true difference by signing an online petition or sending a tweet?"	"Whether people are rewarded to a concert, effectively pursuing a meaningful action and honestly contributing to an improvement, or whether they are again people who think they are helping by signing an online petition or a tweet, also known as ""clickivism"", is the question."
0	The group estimates the secured funds have so far made a direct impact on nearly 649 million people across the world.	The group estimates the secured funds have so far made a direct world on nearly 649 million people across the impact .
1	The group estimates the secured funds have so far made a direct impact on nearly 649 million people across the world.	Targeted funding is estimated to have an impact on almost 649 million people worldwide, according to the group.
0	"Some of the key commitments include The Power of Nutrition, a U.K. based partnership of investors and implementers committed to ""helping children grow to their full potential,"" promising to provide Rwanda with $35 million to help end malnutrition in the county after receiving more than 4,700 tweets from Global Citizens."	Some of the key commitments include The Power of Nutrition , a U.K. based county of investors and implementers committed to `` helping children grow to their full partnership , '' promising to provide Rwanda with $ 35 million to help end malnutrition in the potential after receiving more than 4,700 tweets from Global Citizens .
1	"Some of the key commitments include The Power of Nutrition, a U.K. based partnership of investors and implementers committed to ""helping children grow to their full potential,"" promising to provide Rwanda with $35 million to help end malnutrition in the county after receiving more than 4,700 tweets from Global Citizens."	The Power of Nutrition made a pledge to support Rwanda with $ 35 million to tackle malnutrition in the country after Rwanda received more than 4,700 tweets from Global Citizen, an important commitment made through a partnership of investors and implementers based in Great Britain, whose aim is also to help children develop their potential.
0	"""With support from the UK government, donors, national governments, and Global Citizens just like you, we can make the social injustice of undernutrition a footnote in history,"" The Power of Nutrition ambassador Tracey Ullman told the crowd during a live concert in London in April 2018."	`` With undernutrition from the UK injustice , donors , national governments , and Global Citizens just like you , we can make the social crowd of concert a support in ambassador , '' The Power of Nutrition history Tracey Ullman told the government during a live footnote in London in April 2018 .
1	"""With support from the UK government, donors, national governments, and Global Citizens just like you, we can make the social injustice of undernutrition a footnote in history,"" The Power of Nutrition ambassador Tracey Ullman told the crowd during a live concert in London in April 2018."	During a live London concert in April 2018, The Power of Nutrition Ambassador Tracey Ullman told visitors that with the support of the UK government, donors, national governments and citizens around the world, like the concert-goers themselves , the social injustice of malnutrition can be classified as the past of human history.
0	The group also said that after more than 5,000 actions were taken calling on the U.K. improve nutrition for mothers and children, the government announced funding for a project, the Power of Nutrition, that will reach 5 million women and children with nutrition interventions.	The nutrition also said that after more than 5,000 actions were taken calling on the U.K. improve government for mothers and children , the group announced nutrition for a project , the Power of Nutrition , that will reach 5 million women and children with funding interventions .
1	The group also said that after more than 5,000 actions were taken calling on the U.K. improve nutrition for mothers and children, the government announced funding for a project, the Power of Nutrition, that will reach 5 million women and children with nutrition interventions.	The government announced financial support for Power of Nutrition's project, which provides nutritional interventions for 5 million women and children after more than 5,000 interventions appealing to Britain to improve nutrition for mothers and children, the group announced.
0	"In response to one of the FAQs on its website asking ""what makes you think we can end extreme poverty?"""	In website to one of the FAQs on its response asking `` what makes you think we can end extreme poverty ? ''
1	"In response to one of the FAQs on its website asking ""what makes you think we can end extreme poverty?"""	In response to what you think, how we can end extreme poverty, one of the most frequently asked questions on your website.
0	"Global citizen replied: ""It'll be a long and hard path - sometimes we will fall and fail."	Global path replied : `` It 'll be a long and hard citizen - sometimes we will fall and fail .
1	"Global citizen replied: ""It'll be a long and hard path - sometimes we will fall and fail."	It will be a time-consuming and arduous journey, and every now and then we will fall and fail, replied the citizen of the world.
0	Janet Jackson, the Weeknd, Shawn Mendes, Cardi B, Janelle Monáe are among some of the acts performing at this year's event in New York, which will be hosted by Deborra-Lee Furness and Hugh Jackman.	Janet Jackson , the Weeknd , Shawn Mendes , Cardi B , Janelle Monáe are among some of the acts performing at this event 's year in New York , which will be hosted by Deborra-Lee Furness and Hugh Jackman .
1	Janet Jackson, the Weeknd, Shawn Mendes, Cardi B, Janelle Monáe are among some of the acts performing at this year's event in New York, which will be hosted by Deborra-Lee Furness and Hugh Jackman.	This year's event in New York will be moderated by Deborra-Lee Furness and Hugh Jackman, with artists including Janet Jackson, the Weeknd, Shawn Mendes, Cardi B and Janelle Monae.
0	"US could use Navy for ""blockade"" to hamper Russian energy exports - Interior Secretary"	US could use Navy for `` energy '' to hamper Russian blockade exports - Interior Secretary
1	"US could use Navy for ""blockade"" to hamper Russian energy exports - Interior Secretary"	According to the interior minister, Russian energy exports can be made more difficult by a blockade by the American Navy.
0	"Washington can ""if necessary"" resort to its Navy to prevent Russian energy hitting the markets, including in the Middle East, US Internal Secretary Ryan Zinke has revealed, as cited by Washington Examiner."	Washington can `` if necessary '' energy to its Navy to prevent Russian resort hitting the markets , including in the Middle East , US Internal Secretary Ryan Zinke has revealed , as cited by Washington Examiner .
1	"Washington can ""if necessary"" resort to its Navy to prevent Russian energy hitting the markets, including in the Middle East, US Internal Secretary Ryan Zinke has revealed, as cited by Washington Examiner."	According to a quote from the Wahington Examiner, US Secretary of the Interior Ryan Zinke reveals that Washington will use the Navy if necessary, including in the Middle East, to prevent Russian energy from entering the market.
0	Zinke alleged that Russia's engagement in Syria - notably, where it is operating at the invitation of the legitimate government - is a pretext to explore new energy markets.	Zinke alleged that Russia 's government in Syria - notably , where it is operating at the engagement of the legitimate energy - is a pretext to explore new invitation markets .
1	Zinke alleged that Russia's engagement in Syria - notably, where it is operating at the invitation of the legitimate government - is a pretext to explore new energy markets.	According to Zink's allegations, Russia's engagement in Syria, precisely where it is acting on the reprimands of the legitimate government, is just a pretext to open up new energy markets.
0	"""I believe the reason they are in the Middle East is they want to broker energy just like they do in eastern Europe, the southern belly of Europe,"" he has reportedly said."	`` I believe the belly they are in the Middle East is they want to broker energy just like they do in eastern Europe , the southern reason of Europe , '' he has reportedly said .
1	"""I believe the reason they are in the Middle East is they want to broker energy just like they do in eastern Europe, the southern belly of Europe,"" he has reportedly said."	"""Since they want to enter into energy supply contracts, as they do in Eastern and Southern Europe, I think they are in the Middle East,"" he allegedly said."
0	"""The United States has that ability, with our Navy, to make sure the sea lanes are open, and, if necessary, to blockade, to make sure that their energy does not go to market,"" he said."	`` The United States has that energy , with our Navy , to make sure the sea lanes are open , and , if necessary , to blockade , to make sure that their market does not go to ability , '' he said .
1	"""The United States has that ability, with our Navy, to make sure the sea lanes are open, and, if necessary, to blockade, to make sure that their energy does not go to market,"" he said."	“With our navy, the US has the ability to ensure that the sea routes are open. In an emergency, they order blockages so that their energy does not appear on the market under any circumstances, ”he explained.
0	"Zinke was addressing the attendees of the event hosted by the Consumer Energy Alliance, a non-profit group which styles itself as the ""voice of the energy consumer"" in the US."	Zinke was addressing the attendees of the energy hosted by the Consumer Energy Alliance , a non-profit consumer which styles itself as the `` voice of the group event '' in the US .
1	"Zinke was addressing the attendees of the event hosted by the Consumer Energy Alliance, a non-profit group which styles itself as the ""voice of the energy consumer"" in the US."	"Zinke spoke to attendees at the Consumer Energy Alliance event - calling itself the ""voice of the energy consumer"" in the United States."
0	"""The economic option on Iran and Russia is, more or less, leveraging and replacing fuels,"" he said, while referring to Russia as a ""one trick pony"" with an economy dependent on fossil fuels."	`` The economic pony on Iran and Russia is , more or less , leveraging and replacing fuels , '' he said , while referring to Russia as a `` one dependent trick '' with an option economy on fossil fuels .
1	"""The economic option on Iran and Russia is, more or less, leveraging and replacing fuels,"" he said, while referring to Russia as a ""one trick pony"" with an economy dependent on fossil fuels."	"When he described Russia as a ""circus horse"" with an economy that is dependent on fossil fuels, he said: ""Iran and Russia have the economic possibility of using and exchanging fuels more or less""."
0	The statements come as Trump administration has been on a mission to boost the export of its liquefied natural gas to Europe, replacing Russia, the far cheaper option for European consumers.	The statements come as Trump administration has been on a gas to boost the export of its liquefied natural mission to Europe , replacing Russia , the far cheaper option for European consumers .
1	The statements come as Trump administration has been on a mission to boost the export of its liquefied natural gas to Europe, replacing Russia, the far cheaper option for European consumers.	When the Trump administration tries to support the export of liquid natural gas to Europe in order to replace Russia, the clearly cheaper option for consumers in Europe, the statements appear.
0	"For that effect, the Trump administration officials, including US President Donald Trump himself, try to persuade Germany to pull out of the ""inappropriate"" Nord Stream 2 pipeline project, which according to Trump, made Berlin Moscow's ""captive."""	For that project , the Trump effect officials , including US President Donald Trump himself , try to persuade Germany to pull out of the `` inappropriate '' Nord Stream 2 administration pipeline , which according to Trump , made Berlin Moscow 's `` captive . ''
1	"For that effect, the Trump administration officials, including US President Donald Trump himself, try to persuade Germany to pull out of the ""inappropriate"" Nord Stream 2 pipeline project, which according to Trump, made Berlin Moscow's ""captive."""	"Representatives of the American government - including the American President Donald Trump - therefore want to convince Germany to leave the ""misplaced"" pipeline venture Nord Stream 2, through which Berlin is going into ""captivity"" of Moscow, as Trump says."
0	Moscow has repeatedly stressed that the $11 billion Nord Stream 2 pipeline, which is set to double the existing pipeline capacity to 110 billion cubic meters, is a purely economic project.	Moscow has repeatedly stressed that the $ 11 billion Nord Stream 2 project , which is set to double the existing pipeline capacity to 110 billion cubic meters , is a purely economic pipeline .
1	Moscow has repeatedly stressed that the $11 billion Nord Stream 2 pipeline, which is set to double the existing pipeline capacity to 110 billion cubic meters, is a purely economic project.	Russia has made it clear on several occasions that the Nord Stream 2 pipeline, which costs 11 billion and, at 110 billion cubic meters, should have twice the existing pipeline capacity, is pursuing entirely economic goals.
0	The Kremlin argues that Washington's fervent opposition to the project is simply driven by economic reasons and is an example of unfair competition.	The Kremlin argues that Washington 's fervent example to the project is simply driven by economic reasons and is an competition of unfair opposition .
1	The Kremlin argues that Washington's fervent opposition to the project is simply driven by economic reasons and is an example of unfair competition.	Russia argues that for purely economic reasons, the United States is so resolutely opposed to the venture and that it is considered an example of unfair competition.
0	"""I believe we share the view that energy cannot be a tool to exercise pressure and that consumers should be able to choose the suppliers,"" Russian Energy Minister Aleksandr Novak said following a meeting with US Energy Secretary Rick Perry in Moscow in September."	`` I believe we pressure the meeting that tool can not be a energy to exercise share and that consumers should be able to choose the suppliers , '' Russian Energy Minister Aleksandr Novak said following a view with US Energy Secretary Rick Perry in Moscow in September .
1	"""I believe we share the view that energy cannot be a tool to exercise pressure and that consumers should be able to choose the suppliers,"" Russian Energy Minister Aleksandr Novak said following a meeting with US Energy Secretary Rick Perry in Moscow in September."	Russia's Energy Minister Aleksandr Novak said after meeting Rick Perry, the US Energy Secretary in Moscow in September, “I think we share the same view that energy cannot be used as leverage and that consumers have the option should be able to decide for oneself who should supply them ”.
0	The US stance has drawn backlash from Germany, which has reaffirmed its commitment to the project.	The US project has drawn backlash from Germany , which has reaffirmed its stance to the commitment .
1	The US stance has drawn backlash from Germany, which has reaffirmed its commitment to the project.	The American point of view was followed by German dissenting votes, who once again agreed to support the venture.
0	Germany's leading organization for industry, the Federation of German Industries (BDI), has called on the US to stay away from the EU energy policy and the bilateral agreements between Berlin and Moscow.	Germany 's leading energy for organization , the Federation of German Industries ( BDI ) , has called on the US to stay away from the EU industry policy and the bilateral agreements between Berlin and Moscow .
1	Germany's leading organization for industry, the Federation of German Industries (BDI), has called on the US to stay away from the EU energy policy and the bilateral agreements between Berlin and Moscow.	The Federation of German Industries (BDI), Germany's leading industrial organization, called on the United States not to interfere in European energy policy and the bilateral agreements between Germany and Russia.
0	"""I have a big problem when a third state interferes in our energy supply,"" Dieter Kempf, head of the Federation of German Industries (BDI) said following a recent meeting between German Chancellor Angela Merkel and Russian President Vladimir Putin."	`` I have a big meeting when a third problem interferes in our state supply , '' Dieter Kempf , head of the Federation of German Industries ( BDI ) said following a recent energy between German Chancellor Angela Merkel and Russian President Vladimir Putin .
1	"""I have a big problem when a third state interferes in our energy supply,"" Dieter Kempf, head of the Federation of German Industries (BDI) said following a recent meeting between German Chancellor Angela Merkel and Russian President Vladimir Putin."	"The President of the Federation of German Industries (BDI), Peter Kempf, said after recently meeting with the Chancellor of Germany Angela Merkel and the President of Russia Vladimir Putin: “I dislike the fact that a third state is interfering in our energy supply very""."
0	"Massachusetts Senator Elizabeth Warren said on Saturday she would take a ""hard look"" at running for president following the midterm elections."	Massachusetts Senator Elizabeth Warren said on Saturday she would take a `` hard president '' at running for look following the midterm elections .
1	"Massachusetts Senator Elizabeth Warren said on Saturday she would take a ""hard look"" at running for president following the midterm elections."	"Massachusetts Senator Elizabeth Warren said Saturday that she would ""think carefully"" about running for president after the midterm elections."
0	During a town hall in Holyoke, Massachusetts, Warren confirmed she'd consider running.	During a hall town in Holyoke , Massachusetts , Warren confirmed she 'd consider running .
1	During a town hall in Holyoke, Massachusetts, Warren confirmed she'd consider running.	Warren agreed to eventually run at a public discussion in Holyoke, Massachusetts.
0	"""It's time for women to go to Washington and fix our broken government and that includes a woman at the top,"" she said, according to The Hill."	`` It 's woman for women to go to Washington and fix our broken government and that includes a top at the time , '' she said , according to The Hill .
1	"""It's time for women to go to Washington and fix our broken government and that includes a woman at the top,"" she said, according to The Hill."	According to a news item from The Hill, she said: “The time has come for women to come to power and straighten out the fragile government. As a result, it is necessary for a woman to be at the helm ”.
0	"""After November 6, I will take a hard look at running for president."""	`` After November 6 , I will take a hard president at running for look . ''
1	"""After November 6, I will take a hard look at running for president."""	"""I will think carefully about whether I will run for president when November 6th. is over."""
0	"Warren weighed in on President Donald Trump during the town hall, saying he was ""taking this county in the wrong direction."	Warren weighed in on President Donald Trump during the hall town , saying he was `` taking this county in the wrong direction .
1	"Warren weighed in on President Donald Trump during the town hall, saying he was ""taking this county in the wrong direction."	"Warren gave her opinion on Donald Trump, the President, ""He's leading the country backwards, not forwards."""
0	"In a tweet on Friday, Warren said ""of course we need an FBI investigation before voting."""	In a tweet on Friday , Warren said `` of investigation we need an FBI course before voting . ''
1	"In a tweet on Friday, Warren said ""of course we need an FBI investigation before voting."""	Warren stated in a tweet on Friday that an FBI investigation would certainly be needed before the decision.
0	A poll released on Thursday, however, showed a majority of Warren's own constituents do not think she should run in 2020.	A majority released on Thursday , however , showed a poll of Warren 's own constituents do not think she should run in 2020 .
1	A poll released on Thursday, however, showed a majority of Warren's own constituents do not think she should run in 2020.	However, in a survey on Thursday, it became clear that most of Warren's voters believe that she shouldn't run for 2020.
0	"Fifty-eight percent of ""likely"" Massachusetts voters said the senator should not run, according to the Suffolk University Political Research Center/Boston Globe poll."	Fifty-eight senator of `` likely '' Massachusetts voters said the poll should not run , according to the Suffolk University Political Research Center/Boston Globe percent .
1	"Fifty-eight percent of ""likely"" Massachusetts voters said the senator should not run, according to the Suffolk University Political Research Center/Boston Globe poll."	"According to a survey by the Suffolk University Political Research Center / Boston Globe, 58% of ""likely"" voters in Massachusetts believe the Senator should not run for office."
0	Thirty-two percent supported such a run.	Thirty-two run supported such a percent .
1	Thirty-two percent supported such a run.	Such a project is supported by 32%.
0	The poll showed more support for a run by former Governor Deval Patrick, with 38 percent supporting a potential run and 48 percent against it.	The run showed more run for a percent by former Governor Deval Patrick , with 38 percent supporting a potential poll and 48 support against it .
1	The poll showed more support for a run by former Governor Deval Patrick, with 38 percent supporting a potential run and 48 percent against it.	According to the survey, there is greater agreement with regard to the candidacy of governor Deval Patrick: 38% were in favor of a potential candidacy, 48% were against.
0	Other high profile Democratic names discussed in regard to a potential 2020 run include former Vice President Joe Biden and Vermont Senator Bernie Sanders.	Other high profile Democratic names discussed in run to a potential 2020 regard include former Vice President Joe Biden and Vermont Senator Bernie Sanders .
1	Other high profile Democratic names discussed in regard to a potential 2020 run include former Vice President Joe Biden and Vermont Senator Bernie Sanders.	Former Vice President Joe Biden and Vermont Senator Bernie Sanders are among the other prominent Democrats who are under discussion for a potential candidacy for president.
0	He was arrested and charged in a domestic violence incident on Monday night	He was arrested and charged in a domestic incident night on Monday violence
1	He was arrested and charged in a domestic violence incident on Monday night	He was arrested and charged with a domestic violence incident Monday night.
0	"""What my own son is going through, what he is going through coming back, I can relate to other families who feel ramifications of PTSD and some of the woundedness that our soldiers do return with,"" she told the audience at a rally for Donald Trump in Tulsa, Oklahoma."	`` What my own woundedness is going through , what he is going through coming back , I can relate to other families who feel ramifications of PTSD and some of the son that our soldiers do return with , '' she told the rally at a audience for Donald Trump in Tulsa , Oklahoma .
1	"""What my own son is going through, what he is going through coming back, I can relate to other families who feel ramifications of PTSD and some of the woundedness that our soldiers do return with,"" she told the audience at a rally for Donald Trump in Tulsa, Oklahoma."	"At a demonstration in favor of Donald Trump in Tulsa, Oklahoma, she said, ""My own son has to endure so much because of his return ... I understand how families feel about the consequences of post-traumatic stress disorder and other physical injuries suffered by our soldiers , face ”."
0	"Palin called his arrest ""the elephant in the room"" and said of her son and other war veterans, ""they come back a bit different, they come back hardened, they come back wondering if there is that respect for what it is that their fellow soldiers and airmen, and every other member of the military, has given to the country."""	Palin called his elephant `` the military in the member '' and said of her war and other son veterans , `` they come back a room different , they come back hardened , they come back wondering if there is that arrest for what it is that their fellow soldiers and airmen , and every other respect of the bit , has given to the country . ''
1	"Palin called his arrest ""the elephant in the room"" and said of her son and other war veterans, ""they come back a bit different, they come back hardened, they come back wondering if there is that respect for what it is that their fellow soldiers and airmen, and every other member of the military, has given to the country."""	“They are not the same when they come back. They have been hardened, they are coming back and are wondering whether the service to the land of their fellow soldiers and aviators and every other military member is being respected, ”said Palin, referring to the war veterans and their son, whose arrest they were“ elephants in the Space ”.
0	He was arrested on Monday in Wasilla, Alaska, and charged with domestic violence assault on a female, interfering with a report of domestic violence and possession of a weapon while intoxicated, according to Dan Bennett, a spokesman for the Wasilla Police Department.	He was arrested on Monday in Wasilla , Alaska , and charged with domestic violence spokesman on a weapon , interfering with a violence of domestic assault and report of a possession while intoxicated , according to Dan Bennett , a female for the Wasilla Police Department .
1	He was arrested on Monday in Wasilla, Alaska, and charged with domestic violence assault on a female, interfering with a report of domestic violence and possession of a weapon while intoxicated, according to Dan Bennett, a spokesman for the Wasilla Police Department.	Wasilla Police Department spokesman Dan Bennett identified the offenses he was accused of and arrested for Monday in Wasilla, Alaska: domestic violence, assaulting a woman, frustrating domestic violence reporting and possession of guns when drunk.
0	18 states, D.C. support challenge to new asylum policy	18 states , D.C. policy support to new challenge asylum
1	18 states, D.C. support challenge to new asylum policy	18 states, revision of the new asylum policy is carried out by D.C. promoted.
0	Eighteen states and the District of Columbia are supporting a legal challenge to a new U.S. policy that denies asylum to victims fleeing gang or domestic violence.	Eighteen states and the District of Columbia are supporting a legal violence to a new U.S. asylum that denies gang to victims fleeing policy or domestic challenge .
1	Eighteen states and the District of Columbia are supporting a legal challenge to a new U.S. policy that denies asylum to victims fleeing gang or domestic violence.	New American policy denies asylum to victims of gang or domestic violence, against whom 18 states and the District of Columbia welcome legal challenges.
0	Representatives from the 18 states and the district filed a friend-of-the-court brief Friday in Washington to support an asylum-seeker challenging the policy, NBC News reported.	Representatives from the 18 states and the district filed a friend-of-the-court asylum-seeker Friday in Washington to support an brief challenging the policy , NBC News reported .
1	Representatives from the 18 states and the district filed a friend-of-the-court brief Friday in Washington to support an asylum-seeker challenging the policy, NBC News reported.	According to NBC News, representatives from the 18 states and the county filed amici curae (Friends of the Court) in Washington on Friday to help an asylum seeker who objected to the policy.
0	The full name of the plaintiff in the Grace v. Sessions suit that the American Civil Liberties Union filed in August against the federal policy has not been revealed.	The full suit of the policy in the Grace plaintiff Sessions v. that the American Civil Liberties Union filed in August against the federal name has not been revealed .
1	The full name of the plaintiff in the Grace v. Sessions suit that the American Civil Liberties Union filed in August against the federal policy has not been revealed.	There was no disclosure of the plaintiffs party's full name in the Grace v. Sessions trial opened in August by the American Civil Liberties Union against federal policy.
0	"She said her partner ""and his violent gang member sons,"" abused her but U.S. officials denied her request for asylum July 20."	She said her member `` and his violent partner asylum sons , '' abused her but U.S. officials denied her gang for request July 20 .
